attack,defense,hp,iconPokemon,id,name,spAttack,spDefense,speed,total,typePokemon
96,51,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-yellow.png,0931,Squawkabilly,45,51,92,417,"Normal,Flying"
96,51,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/squawkabilly-white.png,0931,Squawkabilly,45,51,92,417,"Normal,Flying"
55,75,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,0932,Nacli,35,35,25,280,Rock
60,100,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,0933,Naclstack,35,65,35,355,Rock
100,130,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,0934,Garganacl,45,90,35,500,Rock
50,40,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,0935,Charcadet,50,40,35,255,Fire
60,100,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/armarouge.png,0936,Armarouge,125,80,75,525,"Fire,Psychic"
125,80,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/ceruledge.png,0937,Ceruledge,60,100,85,525,"Fire,Ghost"
31,41,61,https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,0938,Tadbulb,59,35,45,272,Electric
64,91,109,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,0939,Bellibolt,103,83,45,495,Electric
40,35,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/wattrel.png,0940,Wattrel,55,40,70,280,"Electric,Flying"
70,60,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/kilowattrel.png,0941,Kilowattrel,105,60,125,490,"Electric,Flying"
78,60,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,0942,Maschiff,40,51,51,340,Dark
120,90,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,0943,Mabosstiff,60,70,85,505,Dark
65,35,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroodle.png,0944,Shroodle,40,35,75,290,"Poison,Normal"
95,65,63,https://img.pokemondb.net/sprites/scarlet-violet/icon/grafaiai.png,0945,Grafaiai,80,72,110,485,"Poison,Normal"
65,30,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/bramblin.png,0946,Bramblin,45,35,60,275,"Grass,Ghost"
115,70,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/brambleghast.png,0947,Brambleghast,80,70,90,480,"Grass,Ghost"
40,35,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscool.png,0948,Toedscool,50,100,70,335,"Ground,Grass"
70,65,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscruel.png,0949,Toedscruel,80,120,100,515,"Ground,Grass"
100,115,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,0950,Klawf,35,55,75,450,Rock
62,40,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,0951,Capsakid,62,40,50,304,Grass
108,65,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/scovillain.png,0952,Scovillain,108,65,75,486,"Grass,Fire"
50,60,41,https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,0953,Rellor,31,58,30,270,Bug
50,85,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/rabsca.png,0954,Rabsca,115,100,45,470,"Bug,Psychic"
35,30,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,0955,Flittle,55,30,75,255,Psychic
60,60,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,0956,Espathra,101,60,105,481,Psychic
45,45,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatink.png,0957,Tinkatink,35,64,58,297,"Fairy,Steel"
55,55,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatuff.png,0958,Tinkatuff,45,82,78,380,"Fairy,Steel"
75,77,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkaton.png,0959,Tinkaton,70,105,94,506,"Fairy,Steel"
55,25,10,https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,0960,Wiglett,35,25,95,245,Water
100,50,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,0961,Wugtrio,50,70,120,425,Water
103,85,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/bombirdier.png,0962,Bombirdier,60,85,82,485,"Flying,Dark"
45,40,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,0963,Finizen,45,40,75,315,Water
70,72,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,0964,Palafin,53,62,100,457,Water
160,97,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,0964,Palafin,106,87,100,650,Water
70,63,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/varoom.png,0965,Varoom,30,45,47,300,"Steel,Poison"
119,90,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/revavroom.png,0966,Revavroom,54,67,90,500,"Steel,Poison"
95,65,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyclizar.png,0967,Cyclizar,85,65,121,501,"Dragon,Normal"
85,145,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,0968,Orthworm,60,55,65,480,Steel
35,42,48,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmet.png,0969,Glimmet,105,60,60,350,"Rock,Poison"
55,90,83,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmora.png,0970,Glimmora,130,81,86,525,"Rock,Poison"
61,60,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,0971,Greavard,30,55,34,290,Ghost
101,100,72,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,0972,Houndstone,50,97,68,488,Ghost
115,74,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,0973,Flamigo,75,64,90,500,"Flying,Fighting"
68,45,108,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,0974,Cetoddle,30,40,43,334,Ice
113,65,170,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,0975,Cetitan,45,55,73,521,Ice
102,73,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,0976,Veluza,78,65,70,478,"Water,Psychic"
100,115,150,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,0977,Dondozo,65,65,35,530,Water
50,60,68,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-curly.png,0978,Tatsugiri,120,95,82,475,"Dragon,Water"
50,60,68,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-droopy.png,0978,Tatsugiri,120,95,82,475,"Dragon,Water"
50,60,68,https://img.pokemondb.net/sprites/scarlet-violet/icon/tatsugiri-stretchy.png,0978,Tatsugiri,120,95,82,475,"Dragon,Water"
115,80,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/annihilape.png,0979,Annihilape,50,90,90,535,"Fighting,Ghost"
75,60,130,https://img.pokemondb.net/sprites/scarlet-violet/icon/clodsire.png,0980,Clodsire,45,100,20,430,"Poison,Ground"
90,70,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/farigiraf.png,0981,Farigiraf,110,70,60,520,"Normal,Psychic"
100,80,125,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-two-segment.png,0982,Dudunsparce,85,75,55,520,Normal
100,80,125,https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-three-segment.png,0982,Dudunsparce,85,75,55,520,Normal
135,120,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,0983,Kingambit,60,85,50,550,"Dark,Steel"
131,131,115,https://img.pokemondb.net/sprites/scarlet-violet/icon/great-tusk.png,0984,Great Tusk,53,53,87,570,"Ground,Fighting"
65,99,115,https://img.pokemondb.net/sprites/scarlet-violet/icon/scream-tail.png,0985,Scream Tail,65,115,111,570,"Fairy,Psychic"
127,99,111,https://img.pokemondb.net/sprites/scarlet-violet/icon/brute-bonnet.png,0986,Brute Bonnet,79,99,55,570,"Grass,Dark"
55,55,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/flutter-mane.png,0987,Flutter Mane,135,135,135,570,"Ghost,Fairy"
135,79,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/slither-wing.png,0988,Slither Wing,85,105,81,570,"Bug,Fighting"
81,97,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandy-shocks.png,0989,Sandy Shocks,121,85,101,570,"Electric,Ground"
112,120,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-treads.png,0990,Iron Treads,72,70,106,570,"Ground,Steel"
80,114,56,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-bundle.png,0991,Iron Bundle,124,60,136,570,"Ice,Water"
140,108,154,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-hands.png,0992,Iron Hands,50,68,50,570,"Fighting,Electric"
80,86,94,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-jugulis.png,0993,Iron Jugulis,122,80,108,570,"Dark,Flying"
70,60,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-moth.png,0994,Iron Moth,140,110,110,570,"Fire,Poison"
134,110,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-thorns.png,0995,Iron Thorns,70,84,72,570,"Rock,Electric"
75,45,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/frigibax.png,0996,Frigibax,35,45,55,320,"Dragon,Ice"
95,66,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctibax.png,0997,Arctibax,45,65,62,423,"Dragon,Ice"
145,92,115,https://img.pokemondb.net/sprites/scarlet-violet/icon/baxcalibur.png,0998,Baxcalibur,75,86,87,600,"Dragon,Ice"
30,70,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-chest.png,0999,Gimmighoul,75,70,10,300,Ghost
30,25,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-roaming.png,0999,Gimmighoul,75,45,80,300,Ghost
60,95,87,https://img.pokemondb.net/sprites/scarlet-violet/icon/gholdengo.png,1000,Gholdengo,133,91,84,550,"Steel,Ghost"
85,100,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/wo-chien.png,1001,Wo-Chien,95,135,70,570,"Dark,Grass"
120,80,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/chien-pao.png,1002,Chien-Pao,90,65,135,570,"Dark,Ice"
110,125,155,https://img.pokemondb.net/sprites/scarlet-violet/icon/ting-lu.png,1003,Ting-Lu,55,80,45,570,"Dark,Ground"
80,80,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/chi-yu.png,1004,Chi-Yu,135,120,100,570,"Dark,Fire"
139,71,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/roaring-moon.png,1005,Roaring Moon,55,101,119,590,"Dragon,Dark"
130,90,74,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-valiant.png,1006,Iron Valiant,120,60,116,590,"Fairy,Fighting"
135,115,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/koraidon.png,1007,Koraidon,85,100,135,670,"Fighting,Dragon"
85,100,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/miraidon.png,1008,Miraidon,135,115,135,670,"Electric,Dragon"
83,91,99,https://img.pokemondb.net/sprites/scarlet-violet/icon/walking-wake.png,1009,Walking Wake,125,83,109,590,"Water,Dragon"
130,88,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-leaves.png,1010,Iron Leaves,70,108,104,590,"Grass,Psychic"
